gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
859508860,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200518,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200518,,,,CC0_1_0,,,,native,2024-04-29T10:40:02.740Z,,
859508856,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200517,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200517,,,,CC0_1_0,,,,native,2024-04-29T10:40:06.973Z,,
859508852,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200516,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200516,,,,CC0_1_0,,,,native,2024-04-29T10:40:02.662Z,,
859508848,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200515,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200515,,,,CC0_1_0,,,,native,2024-04-29T10:40:07.190Z,,
859508844,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200514,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200514,,,,CC0_1_0,,,,native,2024-04-29T10:40:02.768Z,,
859508832,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200508,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200508,,,,CC0_1_0,,,,native,2024-04-29T10:40:06.973Z,,
859508828,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200507,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200507,,,,CC0_1_0,,,,native,2024-04-29T10:40:02.662Z,,
859508824,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200506,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200506,,,,CC0_1_0,,,,native,2024-04-29T10:40:07.190Z,,
859508820,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200505,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200505,,,,CC0_1_0,,,,native,2024-04-29T10:40:02.768Z,,
859508815,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200504,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200504,,,,CC0_1_0,,,,native,2024-04-29T10:40:06.978Z,,
859508810,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200503,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200503,,,,CC0_1_0,,,,native,2024-04-29T10:40:02.661Z,,
859508807,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200502,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200502,,,,CC0_1_0,,,,native,2024-04-29T10:40:06.963Z,,
859508802,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200501,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200501,,,,CC0_1_0,,,,native,2024-04-29T10:40:02.698Z,,
859508797,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200500,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200500,,,,CC0_1_0,,,,native,2024-04-29T10:40:07.085Z,,
859508718,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-204158,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1916/12/19,19,12,1916,2436441,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-204158,158,,,CC0_1_0,,S. H. Chubb,,native,2024-04-29T10:40:02.677Z,,
859508717,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200479,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1924/1/4,4,1,1924,2436441,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-200479,,,,CC0_1_0,,,,native,2024-04-29T10:40:02.768Z,,
859508454,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-15968,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-15968,956,,,CC0_1_0,,,,native,2024-04-29T10:40:00.785Z,,
859508449,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-15967,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-15967,955,,,CC0_1_0,,,,native,2024-04-29T10:40:02.014Z,,
859508367,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-147176,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1950/10/21,21,10,1950,2436441,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-147176,,,,CC0_1_0,,,,native,2024-04-29T10:40:02.377Z,,
859508358,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-114217,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1936/1/1,1,1,1936,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-114217,,,,CC0_1_0,,S. E. Johnson,,native,2024-04-29T10:40:02.011Z,,
859508347,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-145600,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-145600,,,,CC0_1_0,,,,native,2024-04-29T10:40:02.368Z,,
859508284,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-235603,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,,,GENUS,"Gorilla I.Geoffroy Saint-Hilaire, 1852",Gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1973/2/16,16,2,1973,2436440,,PRESERVED_SPECIMEN,AMNH,Mammals,M-235603,,,,CC0_1_0,,Bronz Zoo,,native,2024-04-29T10:40:07.462Z,,
859508218,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-15969,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-15969,957,,,CC0_1_0,,,,native,2024-04-29T10:40:01.984Z,,
859505645,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-173649,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1956/8/22,22,8,1956,2436441,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-173649,,,,CC0_1_0,,,,native,2024-04-29T10:40:02.471Z,,
859504917,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-150285,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-150285,,,,CC0_1_0,,N.Y.Z.S.,,native,2024-04-29T10:40:06.598Z,,
859504742,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-22832,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1905/9/22,22,9,1905,2436441,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-22832,,,,CC0_1_0,,N.Y.Z.S.,,native,2024-04-29T10:40:00.905Z,,
859494646,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-201470,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,Djaposten,Est,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-201470,,,,CC0_1_0,,,,native,2024-04-29T10:40:02.665Z,,
859494641,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-201458,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,Djaposten,Est,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-201458,,,,CC0_1_0,,,,native,2024-04-29T10:40:02.666Z,,
859492838,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-200063,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla beringei,beringei,SUBSPECIES,"Gorilla gorilla beringei Matschie, 1903",Gorilla gorilla beringei,,CD,Kivu Volcanoes,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5786532,7262070,PRESERVED_SPECIMEN,AMNH,Mammals,M-200063,,,,CC0_1_0,,,,native,2024-04-29T10:40:06.975Z,,
859489083,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-90194,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,Div. Molondou,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1927/7/1,1,7,1927,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-90194,,,,CC0_1_0,,E. L. Leon,,native,2024-04-29T10:40:01.654Z,,
859482350,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167675,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,53 mi E of Kribi,Efulan,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1934/1/1,1,1,1934,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167675,,,,CC0_1_0,,F. M. Grisset,,native,2024-04-29T10:40:02.484Z,,
859482340,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167672,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,53 mi E of Kribi,Efulan,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1934/1/1,1,1,1934,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167672,,,,CC0_1_0,,F. M. Grisset,,native,2024-04-29T10:40:06.659Z,,
859479347,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-54328,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,Ebole Bengon,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1923/6/12,12,6,1923,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-54328,,,,CC0_1_0,,F. M. Grisset,,native,2024-04-29T10:40:04.513Z,,
859471153,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-54327,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,Ebole Bengon,Dist. Nele,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1923/6/12,12,6,1923,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-54327,,,,CC0_1_0,,F. M. Grisset,,native,2024-04-29T10:40:01.336Z,,
859463760,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167340,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167340,16,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:06.695Z,,
859463755,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167339,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167339,15,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:06.656Z,,
859463750,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167338,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167338,14,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:02.483Z,,
859463745,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167337,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167337,13,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:06.706Z,,
859463740,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167336,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167336,12,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:02.498Z,,
859463735,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167335,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167335,11,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:06.659Z,,
859463731,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167332,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167332,8,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:02.482Z,,
859463725,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167328,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167328,4,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:06.706Z,,
859463720,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167326,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167326,2,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:06.659Z,,
859463715,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167325,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167325,1,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:02.444Z,,
859463670,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167369,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167369,13A,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:02.482Z,,
859463622,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167347,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167347,23,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:02.483Z,,
859463617,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167334,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167334,10,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:02.444Z,,
859463567,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167333,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167333,9,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:06.868Z,,
859463562,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167331,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167331,7,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:06.695Z,,
859463557,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-167330,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1946/1/1,1,1,1946,4267318,2436441,PRESERVED_SPECIMEN,AMNH,Mammals,M-167330,6,,,CC0_1_0,,F. Hope,,native,2024-04-29T10:40:02.432Z,,
