"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","latitude","longitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"33",4982200000,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/251685762","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.120249,29.640681,31448,NA,NA,NA,NA,NA,"2019-09-25T11:14",25,9,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","251685762","","skvorpahl","2024-11-14T18:14:19","CC_BY_NC_4_0","skvorpahl","skvorpahl","","","2024-11-25T07:25:45.699Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"34",4982150905,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/251685760","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.038478,29.733088,31448,NA,NA,NA,NA,NA,"2019-09-25T11:10",25,9,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","251685760","","skvorpahl","2024-11-14T18:14:18","CC_BY_NC_4_0","skvorpahl","skvorpahl","","","2024-11-25T07:26:48.974Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"35",4982123105,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/251685756","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.145343,29.702364,31448,NA,NA,NA,NA,NA,"2019-09-25T11:01",25,9,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","251685756","","skvorpahl","2024-11-14T18:14:17","CC_BY_NC_4_0","skvorpahl","skvorpahl","","","2024-11-25T07:30:50.036Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"36",4982091782,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/251685763","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.128293,29.622774,31448,NA,NA,NA,NA,NA,"2019-09-25T11:14",25,9,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","251685763","","skvorpahl","2024-11-14T18:14:19","CC_BY_NC_4_0","skvorpahl","skvorpahl","","","2024-11-25T07:30:02.098Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"37",4982086834,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/251685765","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.117758,29.762575,31448,NA,NA,NA,NA,NA,"2019-09-25T11:38",25,9,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","251685765","","skvorpahl","2024-11-14T18:14:19","CC_BY_NC_4_0","skvorpahl","skvorpahl","","","2024-11-25T07:25:54.106Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"38",4981999508,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/184353867","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","GA","","Haut-Ogooué","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.749685,12.962711,31444,NA,NA,NA,NA,NA,"2022-11-15T15:53",15,11,2022,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","184353867","","","","CC_BY_NC_4_0","Parc de la Lékédi","Parc de la Lékédi","","","2024-11-25T06:51:01.836Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"39",4981954040,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/251685767","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.136399,29.754511,31448,NA,NA,NA,NA,NA,"2019-09-25T11:51",25,9,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","251685767","","skvorpahl","2024-11-14T18:14:20","CC_BY_NC_4_0","skvorpahl","skvorpahl","","","2024-11-25T07:25:49.262Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"40",4981930833,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/251685758","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.19962,29.759766,31448,NA,NA,NA,NA,NA,"2019-09-25T11:03",25,9,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","251685758","","skvorpahl","2024-11-14T18:14:17","CC_BY_NC_4_0","skvorpahl","skvorpahl","","","2024-11-25T07:30:33.763Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"41",4981898960,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/251685748","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.020093,29.773678,31448,NA,NA,NA,NA,NA,"2019-09-25T10:56",25,9,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","251685748","","skvorpahl","2024-11-14T18:14:15","CC_BY_NC_4_0","skvorpahl","skvorpahl","","","2024-11-25T07:29:49.448Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"42",4980661679,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/175014308","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","","SPECIES","Gorilla beringei Matschie, 1903","Gorilla beringei","","UG","","Kabale","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.125543,29.76262,31448,NA,NA,NA,NA,NA,"2023-07-14T16:43:35",14,7,2023,7262070,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","175014308","","kenbehrens","2023-07-26T11:10:30","CC_BY_NC_4_0","kenbehrens","kenbehrens","","","2024-11-25T06:48:28.590Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"43",4980620654,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/251051409","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kisoro","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.023915,29.770955,31448,NA,NA,NA,NA,NA,"2011-07-30T10:37",30,7,2011,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","251051409","","mkt47","2024-11-09T17:27:02","CC_BY_NC_4_0","mkt47","mkt47","","","2024-11-25T07:24:58.214Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"44",4980609530,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/193311874","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","","SPECIES","Gorilla gorilla (Savage, 1847)","Gorilla gorilla","","CG","","Kouilou","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-4.702341,12.378381,31398,NA,NA,NA,NA,NA,"2017-09-14T06:28",14,9,2017,2436441,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","193311874","","François Sandrin","2023-12-07T17:34:14","CC_BY_NC_4_0","François Sandrin","François Sandrin","","","2024-11-25T06:51:09.082Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"45",4980551479,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/251049861","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kisoro","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.18142,29.731624,31448,NA,NA,NA,NA,NA,"2011-07-30T11:00",30,7,2011,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","251049861","","mkt47","2024-11-09T17:15:49","CC_BY_NC_4_0","mkt47","mkt47","","","2024-11-25T07:00:30.506Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"46",4980484262,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/251044500","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-0.973367,29.660017,31449,NA,NA,NA,NA,NA,"2024-08-30T12:37:29",30,8,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","251044500","","Stephen Kent","2024-11-09T17:29:52","CC_BY_NC_4_0","jenslinder","jenslinder","","","2024-11-25T07:30:35.246Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"47",4980324841,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/251044595","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-0.822111,29.607083,31449,NA,NA,NA,NA,NA,"2024-08-30T12:58:30",30,8,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","251044595","","Stephen Kent","2024-11-09T17:29:41","CC_BY_NC_4_0","jenslinder","jenslinder","","","2024-11-25T07:32:00.406Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"48",4980281293,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/251049006","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kisoro","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.167196,29.744655,31448,NA,NA,NA,NA,NA,"2011-07-30T10:09",30,7,2011,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","251049006","","mkt47","2024-11-09T17:20:11","CC_BY_NC_4_0","mkt47","mkt47","","","2024-11-25T07:24:58.207Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"49",4978538235,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/250421734","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.153333,29.753817,31448,NA,NA,NA,NA,NA,"2023-09-02T10:31",2,9,2023,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","250421734","","Jason Graham","2024-11-04T10:28:09","CC0_1_0","Jason Graham","Jason Graham","","","2024-11-25T07:30:16.366Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"50",4978460907,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/250420394","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.054573,29.788318,31448,NA,NA,NA,NA,NA,"2023-09-02T10:26",2,9,2023,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","250420394","","Jason Graham","2024-11-04T10:05:29","CC0_1_0","Jason Graham","Jason Graham","","","2024-11-25T07:00:11.365Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"51",4978424217,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/250421527","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.194481,29.60211,31448,NA,NA,NA,NA,NA,"2023-09-02T10:19",2,9,2023,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","250421527","","Jason Graham","2024-11-04T10:24:35","CC0_1_0","Jason Graham","Jason Graham","","","2024-11-25T06:58:40.162Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"52",4978347095,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/250421801","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.043504,29.700456,31448,NA,NA,NA,NA,NA,"2023-09-02T10:42",2,9,2023,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","250421801","","Jason Graham","2024-11-04T10:29:45","CC0_1_0","Jason Graham","Jason Graham","","","2024-11-25T07:29:58.979Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"53",4978220671,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/250421374","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.169398,29.689309,31448,NA,NA,NA,NA,NA,"2023-09-02T10:34",2,9,2023,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","250421374","","Jason Graham","2024-11-04T10:22:36","CC0_1_0","Jason Graham","Jason Graham","","","2024-11-25T07:30:30.792Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"54",4978186757,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/250421638","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.093341,29.737287,31448,NA,NA,NA,NA,NA,"2023-09-02T10:23",2,9,2023,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","250421638","","Jason Graham","2024-11-04T10:26:22","CC0_1_0","Jason Graham","Jason Graham","","","2024-11-25T07:25:43.320Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"55",4978152368,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/250083973","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kabale","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.089115,29.618739,31448,NA,NA,NA,NA,NA,"2024-09-30T10:22",30,9,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","250083973","","sarah_hodgkiss","2024-11-02T02:10:10","CC_BY_NC_4_0","sarah_hodgkiss","sarah_hodgkiss","","","2024-11-25T07:26:05.102Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"56",4974324680,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/247652797","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","","SPECIES","Gorilla beringei Matschie, 1903","Gorilla beringei","","UG","","Nakasongola","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",1.372261,32.339391,439171,NA,NA,NA,NA,NA,"2018-11-24T09:29",24,11,2018,7262070,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","247652797","","ladovics","2024-10-17T23:44:25","CC_BY_NC_4_0","yenthevp","yenthevp","","","2024-11-25T07:29:46.670Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"57",4973929011,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/247935364","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kabale","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.015951,29.694956,31448,NA,NA,NA,NA,NA,"2018-02-28T16:44",28,2,2018,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","247935364","","mikeloomis","2024-10-18T19:54:06","CC_BY_NC_4_0","昆虫学liuye","昆虫学liuye","","","2024-11-25T07:25:12.385Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"58",4973865915,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/247935363","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kabale","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.183788,29.708528,31448,NA,NA,NA,NA,NA,"2018-02-28T15:47",28,2,2018,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","247935363","","mikeloomis","2024-10-18T19:50:40","CC_BY_NC_4_0","昆虫学liuye","昆虫学liuye","","","2024-11-25T07:26:22.414Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"59",4954787922,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/247383559","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.509567,29.478477,31446,NA,NA,NA,NA,NA,"2024-10-05T10:00",5,10,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","247383559","","Jonathan Eisen","2024-10-14T22:13:19","CC_BY_4_0","Jonathan Eisen","Jonathan Eisen","","","2024-11-25T07:29:32.394Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"60",4954740916,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/247383555","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.512601,29.4827,31446,NA,NA,NA,NA,NA,"2024-10-05T09:55",5,10,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","247383555","","Jonathan Eisen","2024-10-14T22:13:18","CC_BY_4_0","Jonathan Eisen","Jonathan Eisen","","","2024-11-25T07:30:55.647Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"61",4954737273,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/246449664","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.434612,29.486914,31446,NA,NA,NA,NA,NA,"2024-10-05T10:06:45",5,10,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","246449664","","Michal Sloviak","2024-10-09T10:36:59","CC_BY_4_0","Jonathan Eisen","Jonathan Eisen","","","2024-11-25T06:58:12.938Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"62",4954658377,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/247383554","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.532058,29.524241,31446,NA,NA,NA,NA,NA,"2024-10-05T09:53",5,10,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","247383554","","Jonathan Eisen","2024-10-14T22:13:18","CC_BY_4_0","Jonathan Eisen","Jonathan Eisen","","","2024-11-25T07:29:40.138Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"63",4954616014,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/247382310","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.546504,29.414256,31446,NA,NA,NA,NA,NA,"2024-10-05T09:43",5,10,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","247382310","","Jonathan Eisen","2024-10-14T22:04:28","CC_BY_4_0","Jonathan Eisen","Jonathan Eisen","","","2024-11-25T07:29:20.362Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"64",4954603079,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/247383556","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.568782,29.582827,31446,NA,NA,NA,NA,NA,"2024-10-05T09:58",5,10,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","247383556","","Jonathan Eisen","2024-10-14T22:13:18","CC_BY_4_0","Jonathan Eisen","Jonathan Eisen","","","2024-11-25T07:31:15.559Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"65",4954592720,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/247382878","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.558383,29.594711,31446,NA,NA,NA,NA,NA,"2024-10-05T09:47",5,10,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","247382878","","Jonathan Eisen","2024-10-14T22:07:31","CC_BY_4_0","Jonathan Eisen","Jonathan Eisen","","","2024-11-25T06:59:44.088Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
